LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
E01003763,Redbridge 009E,E02000759,Redbridge 009,E09000026,Redbridge,5.0,12.0,10.0,5.0,6.0,7.0,5.0,7.0,7.0,4.0,8.0
E01003764,Redbridge 009F,E02000759,Redbridge 009,E09000026,Redbridge,15.0,16.0,9.0,18.0,5.0,7.0,20.0,10.0,7.0,8.0,3.0
E01003765,Redbridge 009G,E02000759,Redbridge 009,E09000026,Redbridge,16.0,9.0,9.0,6.0,4.0,9.0,12.0,9.0,5.0,4.0,9.0
E01003766,Redbridge 024A,E02000774,Redbridge 024,E09000026,Redbridge,9.0,2.0,7.0,2.0,10.0,3.0,7.0,8.0,6.0,6.0,6.0
E01003767,Redbridge 024B,E02000774,Redbridge 024,E09000026,Redbridge,20.0,17.0,14.0,13.0,13.0,9.0,17.0,14.0,12.0,22.0,11.0
E01003768,Redbridge 024C,E02000774,Redbridge 024,E09000026,Redbridge,9.0,8.0,11.0,23.0,25.0,19.0,13.0,30.0,10.0,16.0,20.0
E01003769,Redbridge 022A,E02000772,Redbridge 022,E09000026,Redbridge,5.0,18.0,13.0,15.0,15.0,13.0,12.0,23.0,12.0,18.0,10.0
E01003770,Redbridge 022B,E02000772,Redbridge 022,E09000026,Redbridge,18.0,30.0,43.0,46.0,58.0,45.0,74.0,47.0,41.0,74.0,50.0
E01003771,Redbridge 022C,E02000772,Redbridge 022,E09000026,Redbridge,13.0,13.0,17.0,19.0,24.0,8.0,13.0,17.0,23.0,26.0,18.0
E01003772,Redbridge 024D,E02000774,Redbridge 024,E09000026,Redbridge,10.0,5.0,0.0,4.0,7.0,7.0,7.0,6.0,6.0,8.0,4.0
E01003773,Redbridge 022D,E02000772,Redbridge 022,E09000026,Redbridge,16.0,7.0,13.0,9.0,5.0,13.0,10.0,7.0,9.0,8.0,6.0
E01003774,Redbridge 014A,E02000764,Redbridge 014,E09000026,Redbridge,8.0,11.0,9.0,4.0,4.0,11.0,9.0,9.0,5.0,10.0,2.0
E01003775,Redbridge 014B,E02000764,Redbridge 014,E09000026,Redbridge,3.0,4.0,2.0,4.0,3.0,0.0,6.0,8.0,11.0,6.0,3.0
E01003776,Redbridge 014C,E02000764,Redbridge 014,E09000026,Redbridge,22.0,6.0,13.0,15.0,14.0,10.0,11.0,7.0,15.0,8.0,16.0
E01003777,Redbridge 014D,E02000764,Redbridge 014,E09000026,Redbridge,9.0,6.0,8.0,11.0,7.0,4.0,8.0,8.0,8.0,14.0,8.0
E01003778,Redbridge 014E,E02000764,Redbridge 014,E09000026,Redbridge,25.0,11.0,9.0,14.0,13.0,15.0,18.0,16.0,14.0,16.0,14.0
E01003779,Redbridge 014F,E02000764,Redbridge 014,E09000026,Redbridge,7.0,12.0,9.0,5.0,6.0,3.0,0.0,7.0,6.0,6.0,5.0
E01003780,Redbridge 014G,E02000764,Redbridge 014,E09000026,Redbridge,3.0,10.0,5.0,2.0,3.0,4.0,1.0,4.0,2.0,0.0,1.0
E01003781,Redbridge 026A,E02000776,Redbridge 026,E09000026,Redbridge,18.0,25.0,19.0,11.0,13.0,13.0,18.0,15.0,4.0,16.0,19.0
E01003782,Redbridge 026B,E02000776,Redbridge 026,E09000026,Redbridge,13.0,14.0,8.0,7.0,6.0,4.0,7.0,12.0,3.0,4.0,3.0
E01003783,Redbridge 029A,E02000779,Redbridge 029,E09000026,Redbridge,41.0,38.0,42.0,37.0,32.0,50.0,33.0,30.0,33.0,42.0,35.0
E01003784,Redbridge 029B,E02000779,Redbridge 029,E09000026,Redbridge,8.0,6.0,1.0,8.0,4.0,7.0,10.0,8.0,6.0,6.0,10.0
E01003785,Redbridge 029C,E02000779,Redbridge 029,E09000026,Redbridge,19.0,8.0,12.0,14.0,15.0,9.0,18.0,8.0,13.0,16.0,20.0
E01003786,Redbridge 026C,E02000776,Redbridge 026,E09000026,Redbridge,11.0,6.0,3.0,11.0,4.0,10.0,8.0,4.0,2.0,6.0,6.0
E01003787,Redbridge 026D,E02000776,Redbridge 026,E09000026,Redbridge,9.0,3.0,4.0,8.0,6.0,5.0,4.0,6.0,6.0,2.0,7.0
E01003788,Redbridge 029D,E02000779,Redbridge 029,E09000026,Redbridge,8.0,13.0,13.0,23.0,15.0,19.0,12.0,12.0,9.0,24.0,13.0
E01003789,Redbridge 018A,E02000768,Redbridge 018,E09000026,Redbridge,8.0,6.0,4.0,9.0,3.0,8.0,4.0,7.0,3.0,6.0,4.0
E01003790,Redbridge 027A,E02000777,Redbridge 027,E09000026,Redbridge,11.0,5.0,5.0,4.0,10.0,3.0,5.0,8.0,7.0,8.0,6.0
E01003791,Redbridge 027B,E02000777,Redbridge 027,E09000026,Redbridge,11.0,7.0,5.0,15.0,4.0,4.0,11.0,5.0,4.0,4.0,5.0
E01003792,Redbridge 027C,E02000777,Redbridge 027,E09000026,Redbridge,11.0,5.0,2.0,9.0,2.0,6.0,3.0,3.0,3.0,2.0,4.0
E01003793,Redbridge 027D,E02000777,Redbridge 027,E09000026,Redbridge,12.0,14.0,5.0,7.0,8.0,6.0,13.0,10.0,11.0,8.0,7.0
E01003794,Redbridge 018B,E02000768,Redbridge 018,E09000026,Redbridge,6.0,7.0,2.0,10.0,7.0,4.0,2.0,7.0,4.0,8.0,4.0
E01003795,Redbridge 018C,E02000768,Redbridge 018,E09000026,Redbridge,10.0,9.0,10.0,2.0,9.0,7.0,6.0,3.0,2.0,0.0,4.0
E01003796,Redbridge 018D,E02000768,Redbridge 018,E09000026,Redbridge,11.0,7.0,8.0,9.0,9.0,13.0,6.0,10.0,6.0,8.0,6.0
E01003797,Richmond upon Thames 001A,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,5.0,9.0,1.0,6.0,0.0,3.0,4.0,11.0,6.0,2.0,3.0
E01003798,Richmond upon Thames 001B,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,6.0,7.0,10.0,6.0,5.0,6.0,1.0,3.0,3.0,6.0,10.0
E01003799,Richmond upon Thames 001C,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,9.0,12.0,6.0,9.0,7.0,6.0,10.0,6.0,10.0,6.0,3.0
E01003800,Richmond upon Thames 001D,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,6.0,5.0,6.0,5.0,4.0,7.0,5.0,5.0,7.0,8.0,11.0
E01003801,Richmond upon Thames 001E,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,4.0,3.0,6.0,4.0,10.0,5.0,8.0,5.0,2.0,8.0,3.0
E01003802,Richmond upon Thames 001F,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,1.0,2.0,7.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0
E01003803,Richmond upon Thames 001G,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,13.0,8.0,21.0,7.0,11.0,6.0,4.0,11.0,9.0,4.0,11.0
E01003804,Richmond upon Thames 005A,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,4.0,8.0,6.0,6.0,8.0,3.0,5.0,3.0,5.0,8.0,3.0
E01003805,Richmond upon Thames 012A,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,5.0,2.0,4.0,1.0,5.0,2.0,0.0,2.0,10.0,4.0,2.0
E01003806,Richmond upon Thames 012B,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,6.0,6.0,2.0,10.0,9.0,8.0,4.0,3.0,3.0,4.0,5.0
E01003807,Richmond upon Thames 005B,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,15.0,14.0,9.0,13.0,24.0,10.0,13.0,10.0,6.0,4.0,11.0
E01003808,Richmond upon Thames 005C,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,23.0,6.0,3.0,9.0,7.0,1.0,9.0,7.0,5.0,10.0,1.0
E01003809,Richmond upon Thames 005D,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,9.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,6.0,6.0,5.0
E01003810,Richmond upon Thames 019A,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,7.0,4.0,5.0,6.0,8.0,10.0,11.0,6.0,5.0,4.0,5.0
E01003811,Richmond upon Thames 018A,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,4.0,13.0,18.0,11.0,15.0,4.0,5.0,15.0,4.0,2.0,1.0
E01003812,Richmond upon Thames 018B,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,8.0,9.0,18.0,13.0,17.0,7.0,12.0,9.0,16.0,4.0,7.0
E01003813,Richmond upon Thames 019B,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,2.0,10.0,1.0,4.0,4.0,7.0,5.0,2.0,8.0,4.0,4.0
E01003814,Richmond upon Thames 019C,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,11.0,9.0,6.0,8.0,8.0,6.0,3.0,9.0,5.0,8.0,8.0
E01003815,Richmond upon Thames 019D,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,18.0,17.0,25.0,13.0,15.0,7.0,8.0,10.0,14.0,12.0,7.0
E01003816,Richmond upon Thames 012C,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,18.0,13.0,5.0,13.0,4.0,15.0,13.0,14.0,10.0,24.0,9.0
E01003817,Richmond upon Thames 012D,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,25.0,36.0,11.0,16.0,12.0,23.0,12.0,13.0,17.0,20.0,10.0
E01003818,Richmond upon Thames 017A,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,6.0,11.0,4.0,2.0,6.0,14.0,9.0,5.0,2.0,2.0,3.0
E01003819,Richmond upon Thames 017B,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,35.0,27.0,9.0,20.0,13.0,31.0,18.0,17.0,16.0,16.0,15.0
E01003820,Richmond upon Thames 017C,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,31.0,16.0,24.0,6.0,17.0,7.0,8.0,8.0,11.0,8.0,6.0
E01003821,Richmond upon Thames 008A,E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames,9.0,9.0,6.0,5.0,3.0,4.0,9.0,10.0,6.0,12.0,5.0
E01003822,Richmond upon Thames 023A,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,9.0,12.0,1.0,4.0,5.0,1.0,3.0,9.0,3.0,4.0,1.0
E01003823,Richmond upon Thames 023B,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,19.0,10.0,19.0,12.0,21.0,18.0,14.0,18.0,8.0,22.0,27.0
E01003824,Richmond upon Thames 023C,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,12.0,11.0,18.0,8.0,4.0,3.0,13.0,5.0,9.0,2.0,5.0
E01003825,Richmond upon Thames 023D,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,8.0,6.0,4.0,8.0,4.0,7.0,4.0,4.0,1.0,6.0,6.0
E01003826,Richmond upon Thames 023E,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,14.0,20.0,20.0,13.0,10.0,13.0,17.0,21.0,13.0,14.0,19.0
E01003827,Richmond upon Thames 023F,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,17.0,16.0,20.0,13.0,11.0,14.0,12.0,6.0,11.0,10.0,8.0
E01003828,Richmond upon Thames 020A,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,9.0,6.0,11.0,10.0,7.0,4.0,9.0,9.0,3.0,4.0,4.0
E01003829,Richmond upon Thames 020B,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,26.0,17.0,16.0,21.0,17.0,22.0,24.0,13.0,12.0,26.0,14.0
E01003830,Richmond upon Thames 020C,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,10.0,7.0,16.0,16.0,7.0,6.0,5.0,7.0,9.0,2.0,4.0
E01003831,Richmond upon Thames 020D,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,18.0,8.0,10.0,8.0,11.0,5.0,15.0,9.0,10.0,10.0,13.0
E01003832,Richmond upon Thames 020E,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,12.0,5.0,6.0,12.0,24.0,19.0,13.0,16.0,23.0,12.0,19.0
E01003833,Richmond upon Thames 020F,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,10.0,6.0,13.0,13.0,8.0,14.0,13.0,17.0,9.0,12.0,8.0
E01003834,Richmond upon Thames 022A,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,16.0,16.0,17.0,12.0,11.0,16.0,13.0,11.0,6.0,14.0,4.0
E01003835,Richmond upon Thames 022B,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,11.0,5.0,13.0,13.0,11.0,10.0,15.0,4.0,5.0,6.0,4.0
E01003836,Richmond upon Thames 022C,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,13.0,6.0,7.0,10.0,6.0,3.0,6.0,10.0,5.0,12.0,5.0
E01003837,Richmond upon Thames 022D,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,10.0,8.0,6.0,7.0,15.0,11.0,11.0,7.0,13.0,8.0,10.0
E01003838,Richmond upon Thames 022E,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,19.0,23.0,5.0,12.0,11.0,20.0,16.0,5.0,8.0,4.0,2.0
E01003839,Richmond upon Thames 022F,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,15.0,13.0,5.0,18.0,11.0,10.0,10.0,8.0,10.0,12.0,16.0
E01003840,Richmond upon Thames 013A,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,13.0,5.0,10.0,7.0,5.0,5.0,7.0,8.0,5.0,6.0,2.0
E01003841,Richmond upon Thames 013B,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,24.0,23.0,36.0,25.0,22.0,23.0,18.0,12.0,15.0,6.0,17.0
E01003842,Richmond upon Thames 013C,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,14.0,13.0,11.0,16.0,12.0,10.0,13.0,19.0,2.0,2.0,8.0
E01003843,Richmond upon Thames 013D,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,19.0,12.0,11.0,6.0,11.0,7.0,8.0,4.0,10.0,12.0,6.0
E01003844,Richmond upon Thames 013E,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,11.0,3.0,6.0,9.0,11.0,9.0,11.0,7.0,9.0,4.0,5.0
E01003845,Richmond upon Thames 013F,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,7.0,11.0,3.0,6.0,4.0,8.0,13.0,10.0,4.0,4.0,4.0
E01003846,Richmond upon Thames 002A,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,8.0,10.0,3.0,5.0,4.0,6.0,1.0,4.0,12.0,0.0,2.0
E01003847,Richmond upon Thames 002B,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,5.0,13.0,8.0,5.0,6.0,6.0,8.0,8.0,6.0,14.0,8.0
E01003848,Richmond upon Thames 004A,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,11.0,9.0,8.0,11.0,8.0,11.0,16.0,4.0,10.0,24.0,8.0
E01003849,Richmond upon Thames 002C,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,2.0,5.0,6.0,4.0,7.0,4.0,6.0,6.0,5.0,12.0,7.0
E01003851,Richmond upon Thames 002D,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,4.0,4.0,4.0,5.0,8.0,5.0,27.0,8.0,4.0,4.0,8.0
E01003852,Richmond upon Thames 003A,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,11.0,9.0,8.0,7.0,8.0,8.0,10.0,6.0,5.0,10.0,5.0
E01003853,Richmond upon Thames 003B,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,14.0,11.0,20.0,5.0,10.0,9.0,10.0,5.0,5.0,4.0,8.0
E01003854,Richmond upon Thames 003C,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,15.0,14.0,12.0,5.0,6.0,7.0,10.0,13.0,1.0,6.0,15.0
E01003855,Richmond upon Thames 003D,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,24.0,20.0,18.0,19.0,7.0,24.0,22.0,10.0,25.0,22.0,12.0
E01003856,Richmond upon Thames 003E,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,5.0,10.0,4.0,8.0,4.0,3.0,10.0,7.0,8.0,2.0,3.0
E01003857,Richmond upon Thames 003F,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,7.0,5.0,10.0,10.0,8.0,8.0,2.0,8.0,7.0,8.0,6.0
E01003858,Richmond upon Thames 003G,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,11.0,6.0,6.0,9.0,5.0,6.0,8.0,3.0,7.0,8.0,3.0
E01003859,Richmond upon Thames 005E,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,8.0,11.0,5.0,10.0,8.0,3.0,3.0,9.0,6.0,8.0,7.0
E01003860,Richmond upon Thames 002E,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,20.0,9.0,14.0,8.0,18.0,16.0,15.0,11.0,15.0,18.0,14.0
E01003861,Richmond upon Thames 004C,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,8.0,23.0,3.0,9.0,7.0,9.0,4.0,7.0,15.0,8.0,13.0
E01003862,Richmond upon Thames 004D,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,8.0,26.0,19.0,14.0,11.0,16.0,23.0,10.0,13.0,22.0,10.0
E01003863,Richmond upon Thames 004E,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,13.0,8.0,3.0,13.0,12.0,6.0,19.0,14.0,6.0,6.0,3.0
E01003864,Richmond upon Thames 002F,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,15.0,9.0,10.0,6.0,4.0,11.0,10.0,5.0,6.0,8.0,7.0
E01003865,Richmond upon Thames 004F,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,12.0,7.0,9.0,8.0,5.0,11.0,10.0,9.0,12.0,12.0,15.0
E01003866,Richmond upon Thames 007A,E02000790,Richmond upon Thames 007,E09000027,Richmond upon Thames,7.0,7.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0
E01003867,Richmond upon Thames 011A,E02000794,Richmond upon Thames 011,E09000027,Richmond upon Thames,8.0,3.0,6.0,5.0,12.0,9.0,20.0,14.0,5.0,8.0,9.0
E01003868,Richmond upon Thames 007B,E02000790,Richmond upon Thames 007,E09000027,Richmond upon Thames,9.0,8.0,10.0,9.0,7.0,13.0,20.0,15.0,8.0,4.0,3.0
E01003869,Richmond upon Thames 011B,E02000794,Richmond upon Thames 011,E09000027,Richmond upon Thames,13.0,8.0,14.0,6.0,5.0,8.0,4.0,13.0,7.0,6.0,6.0
E01003870,Richmond upon Thames 011C,E02000794,Richmond upon Thames 011,E09000027,Richmond upon Thames,8.0,6.0,4.0,9.0,9.0,5.0,10.0,8.0,6.0,2.0,8.0
E01003871,Richmond upon Thames 007C,E02000790,Richmond upon Thames 007,E09000027,Richmond upon Thames,20.0,8.0,11.0,18.0,12.0,10.0,1.0,12.0,11.0,8.0,3.0
E01003872,Richmond upon Thames 007D,E02000790,Richmond upon Thames 007,E09000027,Richmond upon Thames,6.0,4.0,9.0,17.0,8.0,8.0,8.0,22.0,9.0,18.0,2.0
E01003873,Richmond upon Thames 006A,E02000789,Richmond upon Thames 006,E09000027,Richmond upon Thames,3.0,10.0,5.0,7.0,9.0,10.0,5.0,8.0,11.0,8.0,3.0
E01003874,Richmond upon Thames 006B,E02000789,Richmond upon Thames 006,E09000027,Richmond upon Thames,9.0,3.0,5.0,4.0,4.0,2.0,5.0,6.0,10.0,0.0,7.0
E01003875,Richmond upon Thames 006C,E02000789,Richmond upon Thames 006,E09000027,Richmond upon Thames,4.0,2.0,9.0,8.0,5.0,6.0,10.0,8.0,6.0,14.0,4.0
E01003876,Richmond upon Thames 008B,E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames,57.0,49.0,44.0,32.0,32.0,48.0,43.0,50.0,45.0,42.0,49.0
E01003877,Richmond upon Thames 008C,E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames,1.0,5.0,0.0,3.0,2.0,2.0,6.0,5.0,5.0,8.0,4.0
E01003878,Richmond upon Thames 006D,E02000789,Richmond upon Thames 006,E09000027,Richmond upon Thames,9.0,8.0,6.0,17.0,20.0,16.0,10.0,21.0,20.0,12.0,26.0
E01003879,Richmond upon Thames 008D,E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames,9.0,3.0,7.0,5.0,3.0,5.0,5.0,9.0,6.0,4.0,8.0
E01003880,Richmond upon Thames 016A,E02000799,Richmond upon Thames 016,E09000027,Richmond upon Thames,2.0,7.0,1.0,9.0,5.0,13.0,4.0,4.0,6.0,2.0,5.0
E01003881,Richmond upon Thames 016B,E02000799,Richmond upon Thames 016,E09000027,Richmond upon Thames,10.0,3.0,6.0,6.0,8.0,7.0,5.0,5.0,13.0,10.0,3.0
E01003882,Richmond upon Thames 014A,E02000797,Richmond upon Thames 014,E09000027,Richmond upon Thames,10.0,8.0,11.0,12.0,4.0,12.0,12.0,10.0,10.0,16.0,7.0
E01003883,Richmond upon Thames 014B,E02000797,Richmond upon Thames 014,E09000027,Richmond upon Thames,19.0,7.0,5.0,6.0,3.0,6.0,9.0,2.0,11.0,10.0,13.0
E01003884,Richmond upon Thames 016C,E02000799,Richmond upon Thames 016,E09000027,Richmond upon Thames,13.0,6.0,4.0,6.0,7.0,12.0,19.0,17.0,6.0,8.0,8.0
E01003885,Richmond upon Thames 016D,E02000799,Richmond upon Thames 016,E09000027,Richmond upon Thames,13.0,4.0,14.0,9.0,9.0,13.0,10.0,3.0,2.0,2.0,2.0
E01003886,Richmond upon Thames 021A,E02000804,Richmond upon Thames 021,E09000027,Richmond upon Thames,12.0,13.0,6.0,5.0,7.0,8.0,3.0,14.0,9.0,2.0,9.0
E01003887,Richmond upon Thames 021B,E02000804,Richmond upon Thames 021,E09000027,Richmond upon Thames,18.0,8.0,10.0,16.0,11.0,9.0,10.0,9.0,12.0,6.0,7.0
E01003888,Richmond upon Thames 021C,E02000804,Richmond upon Thames 021,E09000027,Richmond upon Thames,20.0,11.0,11.0,15.0,7.0,9.0,10.0,10.0,4.0,24.0,6.0
E01003889,Richmond upon Thames 021D,E02000804,Richmond upon Thames 021,E09000027,Richmond upon Thames,15.0,4.0,7.0,1.0,5.0,9.0,10.0,4.0,6.0,12.0,12.0
E01003890,Richmond upon Thames 018C,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,1.0,5.0,5.0,4.0,4.0,14.0,4.0,2.0,2.0,10.0,2.0
E01003891,Richmond upon Thames 018D,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,7.0,8.0,12.0,8.0,7.0,13.0,4.0,5.0,4.0,6.0,9.0
E01003892,Richmond upon Thames 009A,E02000792,Richmond upon Thames 009,E09000027,Richmond upon Thames,2.0,4.0,4.0,4.0,2.0,3.0,3.0,10.0,4.0,10.0,6.0
E01003893,Richmond upon Thames 009B,E02000792,Richmond upon Thames 009,E09000027,Richmond upon Thames,12.0,10.0,6.0,13.0,7.0,11.0,5.0,6.0,3.0,10.0,3.0
E01003894,Richmond upon Thames 009C,E02000792,Richmond upon Thames 009,E09000027,Richmond upon Thames,9.0,4.0,1.0,6.0,6.0,8.0,9.0,5.0,5.0,6.0,7.0
E01003895,Richmond upon Thames 009D,E02000792,Richmond upon Thames 009,E09000027,Richmond upon Thames,13.0,17.0,26.0,15.0,10.0,18.0,18.0,12.0,5.0,6.0,5.0
E01003896,Richmond upon Thames 014C,E02000797,Richmond upon Thames 014,E09000027,Richmond upon Thames,29.0,33.0,48.0,24.0,24.0,29.0,31.0,22.0,30.0,22.0,21.0
E01003897,Richmond upon Thames 014D,E02000797,Richmond upon Thames 014,E09000027,Richmond upon Thames,13.0,15.0,20.0,16.0,16.0,18.0,26.0,20.0,21.0,12.0,19.0
E01003898,Richmond upon Thames 015A,E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,14.0,13.0,6.0,7.0,18.0,3.0,4.0,14.0,10.0,10.0,5.0
E01003899,Richmond upon Thames 015B,E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,3.0,7.0,6.0,1.0,8.0,8.0,8.0,11.0,5.0,4.0,2.0
E01003900,Richmond upon Thames 015C,E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,13.0,14.0,8.0,12.0,11.0,7.0,10.0,9.0,13.0,18.0,15.0
E01003901,Richmond upon Thames 015D,E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,6.0,6.0,9.0,4.0,2.0,6.0,4.0,4.0,2.0,8.0,7.0
E01003902,Richmond upon Thames 015E,E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,3.0,3.0,10.0,3.0,5.0,14.0,2.0,5.0,11.0,6.0,9.0
E01003903,Richmond upon Thames 015F,E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,20.0,11.0,8.0,4.0,16.0,14.0,10.0,13.0,12.0,20.0,7.0
E01003904,Richmond upon Thames 015G,E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,9.0,30.0,8.0,7.0,12.0,11.0,11.0,5.0,10.0,4.0,8.0
E01003905,Richmond upon Thames 010A,E02000793,Richmond upon Thames 010,E09000027,Richmond upon Thames,16.0,8.0,13.0,7.0,8.0,4.0,2.0,7.0,3.0,4.0,10.0
E01003906,Richmond upon Thames 010B,E02000793,Richmond upon Thames 010,E09000027,Richmond upon Thames,10.0,10.0,6.0,11.0,11.0,9.0,3.0,7.0,16.0,8.0,12.0
E01003907,Richmond upon Thames 010C,E02000793,Richmond upon Thames 010,E09000027,Richmond upon Thames,32.0,21.0,15.0,12.0,14.0,11.0,10.0,17.0,6.0,16.0,8.0
E01003908,Richmond upon Thames 010D,E02000793,Richmond upon Thames 010,E09000027,Richmond upon Thames,11.0,7.0,9.0,5.0,12.0,7.0,7.0,5.0,4.0,10.0,5.0
E01003909,Richmond upon Thames 010E,E02000793,Richmond upon Thames 010,E09000027,Richmond upon Thames,19.0,11.0,11.0,7.0,10.0,10.0,10.0,15.0,8.0,2.0,14.0
E01003910,Richmond upon Thames 011D,E02000794,Richmond upon Thames 011,E09000027,Richmond upon Thames,3.0,1.0,7.0,5.0,5.0,7.0,8.0,6.0,4.0,14.0,5.0
E01003911,Southwark 020A,E02000826,Southwark 020,E09000028,Southwark,18.0,25.0,10.0,15.0,15.0,17.0,8.0,11.0,7.0,6.0,10.0
E01003912,Southwark 019A,E02000825,Southwark 019,E09000028,Southwark,8.0,15.0,12.0,5.0,11.0,11.0,7.0,5.0,4.0,4.0,8.0
E01003913,Southwark 024A,E02000830,Southwark 024,E09000028,Southwark,47.0,31.0,21.0,44.0,36.0,42.0,35.0,39.0,27.0,36.0,26.0
E01003914,Southwark 024B,E02000830,Southwark 024,E09000028,Southwark,16.0,20.0,9.0,16.0,16.0,12.0,9.0,11.0,8.0,14.0,7.0
E01003915,Southwark 024C,E02000830,Southwark 024,E09000028,Southwark,15.0,16.0,14.0,15.0,13.0,7.0,6.0,11.0,12.0,12.0,18.0
E01003916,Southwark 020B,E02000826,Southwark 020,E09000028,Southwark,29.0,16.0,19.0,21.0,13.0,17.0,12.0,9.0,10.0,22.0,8.0
