LSOA11CD,PM10d-2016-min,PM10d-2016-max,PM10d-2016-mean,PM10d-2016-std,PM10d-2016-median
E01000566,4.916,5.999,5.173,0.172,5.146
E01000567,4.955,14.281,5.35,0.776,5.184
E01000568,4.62,40.524,5.493,3.095,4.819
E01000569,4.659,5.821,4.899,0.172,4.879
E01000570,5.798,25.785,6.498,1.734,6.241
E01000571,5.751,42.886,7.67,2.788,7.107
E01000572,4.766,5.367,4.908,0.097,4.879
E01000573,4.884,5.845,5.152,0.183,5.123
E01000574,4.914,5.474,5.059,0.108,5.033
E01000575,5.118,17.603,5.801,1.304,5.498
E01000576,5.339,33.742,6.429,2.66,5.7
E01000577,5.104,23.814,5.772,1.712,5.388
E01000578,5.571,46.942,7.545,3.096,6.761
E01000579,7.021,23.918,7.897,1.372,7.538
E01000580,6.868,17.961,7.547,1.21,7.292
E01000581,6.468,17.507,7.081,1.194,6.835
E01000582,6.812,20.788,7.522,1.494,7.151
E01000583,7.698,36.589,9.485,3.184,8.456
E01000584,6.558,9.428,6.918,0.392,6.799
E01000585,6.751,9.62,7.027,0.344,6.973
E01000586,6.882,37.397,9.976,4.598,8.298
E01000587,5.074,44.74,6.437,2.94,5.735
E01000588,5.832,49.287,7.062,3.829,6.302
E01000589,5.028,33.147,5.651,2.092,5.291
E01000590,5.191,9.112,5.748,0.525,5.634
E01000591,5.12,37.242,5.936,2.482,5.411
E01000592,5.286,27.909,6.267,2.168,5.785
E01000593,5.06,8.004,5.358,0.353,5.265
E01000594,5.096,22.495,5.758,1.576,5.341
E01000595,6.504,55.75,8.641,4.949,7.159
E01000596,6.587,66.464,11.041,10.942,7.772
E01000599,6.721,44.981,8.635,5.763,7.259
E01000600,6.377,68.57,8.585,7.198,6.982
E01000601,6.173,66.706,9.943,8.35,7.559
E01000602,6.263,66.626,11.684,13.629,6.928
E01000603,6.734,67.069,12.479,12.834,7.993
E01000604,6.287,65.731,11.618,12.403,7.302
E01000605,6.624,66.991,13.194,13.533,7.733
E01000606,4.976,11.819,5.327,0.64,5.181
E01000607,5.284,8.392,5.578,0.299,5.522
E01000608,5.182,44.312,6.438,3.302,5.532
E01000609,5.139,11.723,5.703,0.736,5.51
E01000610,5.248,34.781,6.143,2.328,5.708
E01000611,5.321,8.961,5.807,0.614,5.609
E01000612,5.418,32.774,6.659,3.132,5.857
E01000613,5.202,23.528,5.529,0.818,5.464
E01000615,6.176,32.89,6.846,1.881,6.588
E01000616,8.333,47.071,10.144,4.192,8.875
E01000617,6.571,53.344,8.448,4.789,7.37
E01000618,6.353,8.48,6.606,0.219,6.557
E01000619,6.26,7.225,6.454,0.172,6.383
E01000620,5.839,56.11,7.149,3.851,6.394
E01000621,6.131,65.316,9.09,8.012,6.879
E01000622,5.749,68.122,7.088,6.122,6.06
E01000623,5.462,19.581,6.3,1.536,5.976
E01000624,5.749,20.143,6.377,1.309,6.076
E01000625,5.843,58.678,7.308,5.125,6.312
E01000626,6.072,58.959,7.233,4.66,6.478
E01000627,6.28,68.334,13.703,12.769,8.793
E01000628,6.164,68.322,11.646,11.534,8.092
E01000629,5.831,11.651,6.17,0.531,6.051
E01000630,5.885,36.283,6.749,1.578,6.56
E01000631,5.407,32.584,5.897,1.639,5.639
E01000632,5.535,15.095,5.931,0.646,5.81
E01000633,5.639,40.449,7.179,3.191,6.271
E01000634,5.695,22.754,6.712,1.8,6.384
E01000635,6.5,42.404,9.248,4.841,7.973
E01000636,6.342,63.868,8.769,5.485,7.457
E01000637,6.527,10.074,6.881,0.612,6.67
E01000638,6.387,55.683,7.925,5.125,6.768
E01000639,6.549,10.37,6.991,0.716,6.77
E01000640,6.569,62.71,10.089,10.186,6.949
E01000641,6.549,38.461,7.793,3.145,7.065
E01000642,6.568,62.918,8.811,6.153,7.014
E01000643,6.336,26.389,6.959,1.498,6.552
E01000644,6.457,44.321,7.533,4.552,6.757
E01000645,4.295,27.246,4.981,1.557,4.629
E01000646,4.577,21.84,5.38,1.81,4.962
E01000647,4.593,19.554,5.081,1.311,4.805
E01000648,4.361,19.777,5.331,1.951,4.832
E01000649,3.868,22.911,4.65,1.468,4.389
E01000650,3.83,6.822,4.14,0.269,4.162
E01000651,4.237,4.89,4.407,0.116,4.387
E01000652,3.882,8.246,4.219,0.336,4.154
E01000653,4.567,9.882,5.009,0.65,4.854
E01000654,2.674,3.202,2.768,0.092,2.733
E01000655,2.75,3.295,2.838,0.072,2.807
E01000656,2.764,12.756,3.036,0.491,2.965
E01000657,2.919,4.517,3.11,0.247,3.034
E01000658,2.887,10.501,3.099,0.503,3.013
E01000659,2.796,3.357,2.89,0.074,2.876
E01000661,3.86,33.091,4.551,1.97,4.256
E01000662,3.782,11.515,4.177,0.585,4.119
E01000663,3.756,11.697,4.091,0.748,3.934
E01000664,3.714,13.045,3.851,0.243,3.813
E01000665,3.786,28.968,4.309,1.684,3.967
E01000666,3.282,33.911,3.787,1.187,3.611
E01000667,3.717,41.682,4.647,2.902,4.051
E01000668,4.319,33.61,5.077,2.562,4.625
E01000669,4.306,8.201,4.652,0.295,4.591
E01000670,4.495,38.521,5.283,2.287,4.819
E01000671,4.607,36.327,5.979,3.688,5.035
E01000672,4.838,19.028,5.098,0.832,4.97
E01000673,4.822,7.113,4.969,0.17,4.922
E01000674,4.836,21.56,5.637,2.183,5.144
E01000675,4.712,56.026,6.107,3.284,5.262
E01000676,4.856,30.336,6.433,2.842,5.578
E01000677,4.766,18.794,5.276,1.205,4.958
E01000678,4.662,43.632,5.739,3.44,5.006
E01000679,4.441,18.77,5.02,1.391,4.729
E01000680,2.716,14.872,3.039,0.472,2.975
E01000681,3.455,12.2,3.605,0.394,3.547
E01000682,3.462,19.617,3.828,1.093,3.601
E01000683,3.414,13.734,3.776,1.075,3.545
E01000684,3.234,3.975,3.391,0.104,3.36
E01000685,3.029,16.489,3.318,0.683,3.221
E01000686,3.251,23.404,3.971,1.658,3.54
E01000687,3.132,19.587,3.77,1.517,3.356
E01000688,3.051,6.678,3.201,0.275,3.153
E01000689,4.041,15.757,4.332,0.565,4.213
E01000690,4.302,10.413,4.539,0.396,4.457
E01000691,4.4,10.996,4.826,0.791,4.646
E01000692,4.199,15.207,4.732,0.955,4.512
E01000693,3.777,43.132,4.357,1.722,4.05
E01000694,4.413,17.498,4.779,0.97,4.612
E01000695,4.224,15.401,4.529,0.563,4.421
E01000696,3.759,36.475,4.327,1.223,4.103
E01000697,4.083,21.179,4.73,1.521,4.398
E01000698,3.761,12.643,4.081,0.735,3.928
E01000699,5.402,21.565,6.741,2.794,5.853
E01000700,5.041,5.884,5.231,0.136,5.217
E01000701,5.205,6.225,5.4,0.161,5.353
E01000702,5.228,17.836,5.659,1.268,5.395
E01000703,5.165,28.473,6.138,2.525,5.5
E01000704,4.966,18.935,5.559,1.444,5.281
E01000705,5.19,24.069,6.129,2.465,5.565
E01000706,4.977,19.537,5.414,1.231,5.187
E01000707,5.096,16.375,5.502,1.152,5.3
E01000708,5.05,47.153,6.176,3.843,5.371
E01000709,5.2,17.705,5.679,1.199,5.39
E01000710,5.207,24.957,5.685,1.597,5.344
E01000711,5.206,9.718,5.64,0.682,5.432
E01000712,5.05,24.66,5.502,1.381,5.287
E01000713,4.954,13.645,5.186,0.382,5.143
E01000714,5.229,48.41,6.908,3.135,5.97
E01000715,5.17,24.217,6.107,1.956,5.623
E01000716,5.082,18.511,5.669,1.435,5.369
E01000717,5.011,19.48,5.51,1.432,5.175
E01000718,5.209,21.449,5.8,1.757,5.4
E01000719,3.571,32.589,4.592,2.848,3.973
E01000720,2.933,10.053,3.264,0.327,3.236
E01000721,3.337,5.245,3.657,0.227,3.619
E01000722,3.72,51.274,4.512,3.058,3.957
E01000723,3.148,4.931,3.452,0.225,3.431
E01000724,3.336,4.316,3.593,0.17,3.571
E01000725,3.653,35.79,4.481,2.976,3.925
E01000726,3.478,5.182,3.7,0.225,3.655
E01000727,3.713,42.801,4.708,2.63,4.081
E01000728,3.334,8.747,3.775,0.525,3.669
E01000729,4.1,6.083,4.311,0.197,4.277
E01000730,3.812,44.873,4.611,2.848,4.046
E01000731,3.813,7.588,4.014,0.418,3.907
E01000732,3.74,11.625,4.004,0.507,3.889
E01000733,3.771,6.163,3.917,0.238,3.855
E01000734,3.713,12.719,4.047,0.976,3.814
E01000735,4.029,47.728,4.974,2.917,4.311
E01000736,3.867,5.457,4.128,0.251,4.062
E01000737,3.949,5.308,4.201,0.194,4.206
E01000738,3.823,37.176,4.935,3.269,4.247
E01000739,3.943,4.682,4.108,0.112,4.097
E01000740,5.409,28.173,6.14,2.062,5.716
E01000741,5.446,16.137,5.853,1.015,5.686
E01000742,5.506,19.192,5.735,0.689,5.644
E01000743,5.348,23.803,6.355,2.232,5.783
E01000744,5.352,20.981,5.714,0.983,5.606
E01000745,5.543,36.504,6.762,2.787,6.025
E01000746,5.491,24.165,6.511,2.65,5.847
E01000747,2.767,12.011,3.159,0.344,3.134
E01000748,2.582,10.006,2.75,0.271,2.709
E01000749,2.729,26.72,3.037,0.393,2.995
E01000750,3.505,23.314,4.187,2.114,3.795
E01000751,3.221,32.086,3.841,1.423,3.62
E01000752,3.212,22.637,3.657,1.24,3.467
E01000753,3.62,15.307,3.939,0.872,3.768
E01000754,3.605,15.366,3.965,1.083,3.748
E01000755,3.65,15.326,4.046,1.089,3.792
E01000756,3.686,45.502,4.361,2.072,3.972
E01000757,3.491,6.165,3.669,0.214,3.629
E01000758,3.525,15.286,3.801,0.81,3.659
E01000759,3.325,36.191,3.86,1.065,3.689
E01000760,3.822,27.461,4.568,1.841,4.085
E01000761,3.589,23.843,4.246,1.586,4.004
E01000762,4.444,22.516,4.805,1.284,4.55
E01000763,4.231,25.057,4.545,0.865,4.411
E01000764,4.353,17.386,4.781,1.445,4.465
E01000765,3.675,41.523,4.305,1.28,4.18
E01000766,4.172,17.281,4.712,1.25,4.448
E01000767,4.369,19.338,4.758,0.752,4.582
E01000768,4.176,20.938,4.433,0.946,4.289
E01000769,4.452,12.582,5.148,0.687,4.996
E01000770,5.723,19.811,6.665,1.1,6.433
E01000771,5.489,26.143,6.52,2.474,5.915
E01000772,5.166,21.151,6.321,1.686,5.895
E01000773,5.656,14.948,6.738,1.186,6.44
E01000774,5.027,47.621,6.144,3.452,5.455
E01000775,4.691,24.492,6.483,1.426,6.394
E01000777,5.16,24.793,6.773,2.191,6.278
E01000778,4.855,19.147,5.433,1.308,5.147
E01000779,4.742,13.917,5.153,0.569,5.02
E01000780,4.741,13.597,5.028,0.636,4.908
E01000781,4.773,18.916,5.266,1.098,4.966
E01000782,4.607,9.345,4.928,0.587,4.791
E01000783,4.692,17.525,5.111,1.337,4.857
E01000784,4.419,17.582,5.01,1.319,4.729
E01000785,4.577,16.182,4.859,0.976,4.708
E01000786,3.095,15.145,3.426,0.664,3.346
E01000787,3.464,6.225,3.705,0.231,3.646
E01000788,3.635,44.789,4.36,2.192,3.901
E01000789,3.383,5.329,3.552,0.171,3.512
E01000790,3.53,27.222,4.632,2.516,3.949
E01000791,3.494,43.922,4.166,1.735,3.805
E01000792,3.338,5.133,3.5,0.158,3.483
E01000793,3.378,18.441,3.795,1.105,3.581
E01000794,3.339,14.84,3.565,0.672,3.452
E01000795,3.259,8.325,3.419,0.31,3.372
E01000796,5.485,6.149,5.652,0.131,5.609
E01000797,5.15,23.985,5.576,1.291,5.295
E01000798,5.515,17.706,5.976,1.375,5.68
E01000799,5.355,26.177,6.598,2.917,5.802
E01000800,5.485,18.513,5.87,0.951,5.71
E01000801,5.339,45.074,6.19,2.884,5.621
E01000802,5.551,12.091,5.76,0.458,5.658
E01000803,5.373,13.143,5.752,0.825,5.566
E01000804,5.176,12.673,5.621,0.74,5.463
E01000805,5.453,15.277,6.211,1.318,5.806
E01000806,5.496,26.383,6.591,3.03,5.81
E01000807,3.783,9.62,3.915,0.305,3.851
E01000808,3.726,17.034,4.018,0.842,3.834
E01000809,3.678,11.811,3.937,0.571,3.865
E01000810,3.78,11.221,3.939,0.488,3.855
E01000811,3.679,8.85,3.995,0.344,3.92
E01000812,3.599,19.618,3.923,0.816,3.801
E01000813,3.629,8.923,3.925,0.648,3.745
E01000814,3.598,5.575,3.728,0.155,3.698
E01000815,3.789,12.864,4.0,0.766,3.853
E01000816,4.926,16.051,5.324,0.877,5.177
E01000818,4.637,16.791,4.958,0.606,4.876
E01000819,4.949,18.659,5.718,1.301,5.42
E01000820,4.86,16.548,5.511,0.712,5.352
E01000822,5.211,18.883,5.804,1.086,5.504
E01000823,5.084,21.44,5.751,1.278,5.476
E01000824,5.27,18.991,6.08,1.943,5.516
E01000825,4.982,27.145,5.844,2.699,5.251
E01000826,4.589,29.919,5.13,1.905,4.844
E01000827,4.475,30.66,5.103,1.432,4.77
E01000828,4.707,11.191,5.205,0.684,5.032
E01000829,4.696,18.188,5.02,0.688,4.88
E01000830,4.814,33.361,5.751,2.203,5.357
E01000831,4.621,17.857,4.831,0.591,4.755
E01000832,4.326,19.691,4.75,0.873,4.569
E01000833,4.45,34.631,4.79,1.3,4.608
E01000834,4.324,13.983,4.942,1.004,4.68
E01000835,4.292,22.755,5.577,2.374,4.886
E01000836,4.328,9.436,4.56,0.344,4.485
E01000837,4.171,21.109,5.15,1.407,4.862
E01000838,4.167,27.937,4.578,1.329,4.309
E01000839,3.988,4.942,4.27,0.18,4.239
E01000840,4.024,25.981,4.602,1.509,4.297
E01000841,4.11,17.7,4.979,1.629,4.566
E01000842,7.64,8.922,7.959,0.245,7.904
E01000843,7.628,20.159,8.617,1.733,8.149
E01000844,7.905,54.826,9.695,5.192,8.403
E01000845,7.846,49.019,9.858,4.486,8.549
E01000846,8.062,51.439,11.193,6.474,9.372
E01000847,8.16,53.422,11.346,7.107,9.222
E01000848,7.706,31.893,9.802,4.2,8.304
E01000849,7.631,29.482,9.191,3.473,8.058
E01000850,13.567,68.24,18.571,7.936,16.487
E01000851,12.206,68.323,16.406,8.662,14.789
E01000852,11.43,68.567,19.082,14.576,13.011
E01000853,12.521,21.752,13.647,1.751,13.082
E01000854,12.014,68.536,19.894,14.562,13.79
E01000855,12.845,68.553,17.851,8.902,15.033
E01000856,8.619,65.993,13.267,8.365,10.554
E01000857,8.267,17.717,8.909,1.341,8.518
E01000858,8.3,34.003,9.759,3.366,8.836
E01000859,8.292,9.945,8.535,0.223,8.448
E01000860,8.139,31.811,9.593,3.037,8.674
E01000861,10.041,56.712,14.079,7.164,11.582
E01000862,8.494,35.908,9.581,2.383,8.898
E01000863,8.784,42.264,12.262,5.232,10.315
E01000864,8.681,27.985,10.186,2.63,9.385
E01000865,8.609,48.172,11.134,5.665,9.513
E01000866,8.268,35.021,10.23,4.172,8.939
E01000867,8.942,55.404,13.127,7.056,10.764
E01000868,8.776,35.118,9.928,3.196,9.089
E01000869,8.478,52.244,11.136,5.979,9.385
E01000870,8.193,38.404,9.189,2.907,8.541
E01000871,6.646,43.306,7.397,2.446,6.935
E01000872,6.991,39.417,8.363,3.712,7.434
E01000873,6.796,20.387,7.483,1.541,7.13
E01000874,7.473,62.425,10.513,8.405,7.943
E01000875,7.0,38.214,8.964,4.191,7.595
E01000876,7.21,38.525,8.132,2.978,7.569
E01000877,7.186,65.631,9.684,7.896,7.58
E01000878,6.878,67.58,9.565,8.161,7.452
E01000879,6.932,41.422,8.637,3.853,7.836
E01000880,6.971,67.636,8.732,7.12,7.465
E01000881,7.747,55.518,10.068,6.255,8.256
E01000882,7.813,29.926,9.205,3.217,8.41
E01000883,7.976,66.818,13.547,12.055,8.507
E01000884,6.578,45.016,7.697,3.193,6.988
E01000885,6.58,33.434,7.11,1.624,6.899
E01000886,7.098,24.2,8.361,2.185,7.733
E01000887,7.128,55.067,11.009,6.878,8.804
E01000888,7.21,36.383,9.519,4.341,8.126
E01000889,7.9,15.025,8.544,0.942,8.237
E01000890,8.071,44.458,10.451,5.566,8.813
E01000891,8.007,27.403,8.841,2.11,8.317
E01000892,7.718,40.169,8.736,2.692,8.087
E01000893,6.032,37.797,6.787,1.812,6.467
E01000894,6.353,41.938,8.447,4.535,7.373
E01000895,6.974,28.364,9.161,3.754,7.98
E01000896,7.032,40.751,8.027,2.863,7.413
E01000897,7.366,26.728,8.344,1.848,7.9
E01000898,7.536,33.636,8.871,2.665,8.142
E01000899,6.027,41.195,7.28,2.937,6.482
E01000900,8.094,41.223,10.287,5.073,8.824
E01000901,8.124,20.341,8.676,1.138,8.43
E01000902,7.948,29.193,9.616,3.981,8.356
E01000903,7.809,38.52,9.734,4.476,8.445
E01000904,8.522,30.243,9.751,2.529,9.024
E01000905,8.398,43.699,11.15,5.643,9.184
E01000906,8.2,33.509,9.954,3.252,8.91
E01000907,6.386,23.583,7.359,2.141,6.922
E01000908,6.299,7.563,6.626,0.223,6.582
E01000909,6.318,22.207,7.151,1.652,6.837
E01000910,6.93,34.978,8.275,2.975,7.555
E01000911,7.127,25.257,8.589,2.297,7.928
E01000912,6.037,34.48,6.963,1.961,6.53
E01000913,5.99,42.82,6.63,1.971,6.29
E01000914,13.038,68.526,18.431,12.452,14.339
E01000915,12.995,57.102,14.602,5.653,13.713
E01000916,13.571,63.172,17.009,8.456,14.409
E01000917,13.432,68.227,17.987,12.63,13.707
E01000918,14.809,68.584,21.483,13.71,16.3
E01000919,16.641,68.588,23.556,12.263,18.686
E01000920,13.08,64.359,15.608,8.739,13.583
E01000921,7.842,30.948,10.49,4.309,8.817
E01000922,7.913,37.883,8.672,2.145,8.34
E01000923,7.832,14.279,8.532,0.988,8.235
E01000924,7.802,20.357,8.587,1.771,8.135
E01000925,7.976,14.522,8.698,0.999,8.404
E01000926,8.099,46.021,10.05,3.942,8.987
E01000927,8.255,25.028,9.977,2.619,9.104
E01000928,7.577,39.742,9.098,3.825,8.087
E01000929,9.102,21.639,10.022,1.888,9.49
E01000930,8.932,53.945,11.326,5.105,9.897
E01000931,7.722,41.631,9.666,4.836,8.248
E01000932,7.986,24.284,9.084,2.232,8.497
E01000933,8.375,42.701,10.033,3.484,9.226
E01000934,9.024,36.723,10.289,3.338,9.37
E01000935,8.862,27.193,11.126,3.462,9.939
E01000936,12.295,62.078,15.925,9.64,13.079
E01000937,12.142,28.515,13.671,2.605,12.784
E01000938,11.741,66.136,17.453,10.724,12.527
E01000939,11.642,68.384,14.839,9.428,12.04
E01000940,11.895,68.115,14.918,9.265,12.416
E01000941,11.618,25.314,13.029,2.478,12.296
E01000942,11.244,68.547,18.411,15.924,11.951
E01000943,11.44,67.961,13.876,7.948,12.103
E01000944,9.644,41.169,12.06,6.653,10.374
E01000945,10.241,66.981,14.279,10.206,11.36
E01000946,8.496,68.582,12.213,9.664,9.376
E01000947,9.367,67.169,15.051,8.749,12.107
E01000948,8.984,48.522,11.203,5.006,9.724
E01000949,9.267,34.967,9.887,2.077,9.635
E01000950,9.429,40.772,11.974,4.407,10.858
E01000951,9.771,12.443,10.516,0.526,10.439
E01000952,9.852,66.638,12.53,7.31,10.404
E01000953,8.818,65.988,11.164,4.277,10.178
E01000954,9.983,68.578,15.911,14.326,10.769
E01000955,10.007,68.579,11.562,7.679,10.423
E01000956,10.221,68.589,16.54,14.922,11.137
E01000957,8.923,27.392,10.12,2.246,9.398
E01000958,8.948,51.706,11.169,3.896,10.017
E01000959,10.214,36.205,12.365,4.198,10.943
E01000960,8.123,50.963,11.067,7.085,8.791
E01000961,8.657,58.171,10.493,3.981,9.374
E01000962,8.119,14.831,8.469,0.529,8.297
E01000963,8.591,62.319,13.575,10.933,9.252
E01000964,8.108,25.087,9.412,2.664,8.477
E01000965,8.253,21.148,9.201,1.771,8.725
E01000966,8.153,9.382,8.522,0.263,8.438
E01000967,8.084,28.603,8.858,1.637,8.469
E01000968,7.922,24.816,9.006,2.108,8.47
E01000969,7.725,67.232,9.51,6.941,7.999
E01000970,7.589,18.085,8.322,1.4,7.942
E01000971,7.375,21.076,8.122,2.125,7.596
E01000972,7.918,68.033,10.293,8.382,8.287
E01000973,7.855,28.846,9.521,2.768,8.613
E01000974,7.563,38.345,9.146,3.133,8.132
E01000975,5.617,30.003,6.727,2.247,6.247
E01000976,6.021,42.285,7.89,3.917,6.798
E01000977,5.021,23.734,6.489,2.817,5.63
E01000978,5.36,21.551,5.801,1.166,5.594
E01000979,5.435,23.314,6.4,2.332,5.859
E01000980,5.375,6.868,5.753,0.29,5.692
E01000981,5.221,8.028,5.712,0.527,5.543
E01000982,5.494,8.065,5.924,0.341,5.865
E01000983,5.24,22.077,5.78,1.277,5.625
E01000984,5.867,27.104,6.679,1.554,6.347
E01000985,4.566,29.416,5.252,1.971,4.848
E01000986,4.737,21.359,5.413,1.726,4.979
E01000987,4.745,21.236,5.371,1.409,5.036
E01000989,4.719,5.44,4.925,0.109,4.9
E01000990,4.812,41.364,6.577,4.379,5.422
E01000991,4.525,5.141,4.687,0.108,4.663
E01000992,4.568,42.477,5.484,2.688,5.041
E01000993,4.949,23.875,5.774,2.337,5.276
E01000994,5.332,6.842,5.475,0.211,5.403
E01000995,5.381,31.442,6.435,3.244,5.634
E01000996,5.345,5.878,5.483,0.112,5.451
E01000997,5.389,12.194,5.814,0.691,5.625
E01000998,5.354,18.697,5.877,1.248,5.649
E01000999,5.445,6.083,5.675,0.142,5.647
E01001000,5.58,25.351,6.355,1.906,5.857
E01001001,5.573,24.191,5.924,1.215,5.713
E01001002,5.658,8.496,5.912,0.447,5.789
E01001003,5.534,11.625,5.868,0.845,5.611
E01001004,5.549,7.826,5.947,0.386,5.838
E01001005,6.059,29.602,7.016,3.027,6.402
E01001006,5.204,38.36,6.109,2.989,5.615
E01001007,5.398,27.154,6.294,1.706,5.922
E01001008,6.021,40.867,7.852,4.377,6.585
E01001009,5.973,26.334,6.585,1.758,6.235
E01001010,4.896,48.978,6.438,2.938,6.024
E01001011,6.222,50.887,8.172,4.492,6.821
E01001012,6.346,17.755,7.002,1.158,6.724
E01001013,6.286,46.32,7.369,3.531,6.589
E01001014,4.991,37.473,6.768,2.3,6.425
E01001015,3.499,5.684,3.917,0.392,3.819
E01001016,3.38,6.731,3.689,0.309,3.628
E01001017,3.052,4.963,3.61,0.462,3.45
E01001018,3.206,9.418,3.39,0.503,3.308
E01001019,3.344,6.089,3.593,0.225,3.539
E01001020,3.239,8.2,3.43,0.397,3.347
E01001021,2.904,8.375,3.098,0.27,3.049
E01001022,3.039,7.709,3.243,0.29,3.195
E01001023,3.81,40.471,5.37,4.278,4.249
E01001024,3.609,11.688,4.115,0.94,3.861
E01001025,3.47,11.091,3.69,0.445,3.624
E01001026,3.433,12.091,3.95,1.05,3.71
E01001027,3.17,51.952,4.397,2.987,3.897
E01001028,3.588,13.705,4.064,0.863,3.882
E01001029,3.854,31.566,4.491,1.628,4.186
E01001030,3.851,30.903,4.292,2.133,3.966
E01001031,3.575,11.667,4.011,0.791,3.836
E01001032,3.874,9.104,4.13,0.371,4.068
E01001033,4.442,22.826,4.992,1.665,4.608
E01001034,4.202,8.777,4.627,0.485,4.487
E01001035,4.6,19.843,5.625,1.77,5.176
E01001036,3.94,15.183,4.612,1.053,4.401
E01001037,4.658,39.183,6.462,3.52,5.425
E01001038,4.361,13.013,4.99,0.984,4.78
E01001039,3.994,13.314,4.564,0.874,4.399
E01001040,4.501,68.588,5.415,3.331,4.892
E01001041,4.482,68.548,5.131,3.222,4.69
E01001042,6.317,38.86,8.747,4.417,7.153
E01001043,5.728,58.149,8.029,4.344,6.805
E01001044,4.619,21.803,5.478,1.311,5.247
E01001045,5.597,57.959,8.073,5.256,6.717
E01001046,4.695,28.008,5.871,2.104,5.361
E01001047,5.169,26.516,6.76,2.812,5.934
E01001048,6.264,66.36,9.281,7.614,7.168
E01001049,4.193,21.813,4.64,0.941,4.478
E01001050,5.06,43.975,6.735,3.654,5.77
E01001051,3.758,4.615,3.905,0.126,3.869
E01001052,3.817,4.477,3.923,0.106,3.896
E01001053,3.611,9.296,3.854,0.453,3.747
E01001054,3.754,37.341,4.759,3.503,4.022
E01001055,3.602,4.485,3.839,0.136,3.81
E01001056,3.664,7.886,4.011,0.564,3.858
E01001057,3.647,10.419,4.058,0.737,3.842
E01001058,3.494,4.108,3.694,0.119,3.681
E01001059,3.547,4.764,3.787,0.151,3.75
E01001060,3.125,4.017,3.402,0.123,3.392
E01001061,3.718,16.06,4.018,1.05,3.805
E01001062,4.137,25.816,4.789,1.243,4.539
E01001063,4.174,26.587,5.088,1.919,4.691
E01001064,3.734,22.318,4.158,0.848,3.998
E01001065,3.512,42.161,4.582,2.977,3.921
E01001066,3.776,16.279,4.104,1.202,3.866
E01001067,3.584,7.561,3.891,0.395,3.815
E01001068,3.312,18.233,3.75,1.142,3.562
E01001069,3.521,5.644,3.745,0.223,3.705
E01001070,3.401,7.65,3.686,0.482,3.562
E01001071,3.164,16.989,3.551,1.022,3.39
E01001072,3.146,7.37,3.345,0.301,3.287
E01001073,3.823,29.19,4.493,1.913,4.205
E01001074,3.773,42.404,4.912,3.08,4.172
E01001075,3.551,20.944,4.287,1.845,3.845
E01001076,3.279,6.925,3.571,0.39,3.498
E01001077,3.519,5.001,3.659,0.166,3.61
E01001078,3.352,5.159,3.577,0.221,3.51
E01001079,3.268,6.964,3.557,0.412,3.454
E01001080,3.269,6.794,3.593,0.469,3.474
E01001081,3.082,6.364,3.299,0.299,3.256
E01001082,3.381,6.797,3.613,0.241,3.56
E01001083,5.399,19.453,6.171,1.759,5.752
E01001084,5.533,36.458,6.125,1.777,5.785
E01001085,5.592,25.296,6.615,2.937,5.903
E01001086,5.364,6.058,5.521,0.119,5.496
E01001087,5.373,44.714,6.178,2.983,5.641
E01001088,5.32,9.093,5.668,0.426,5.591
E01001089,5.565,50.394,6.331,3.432,5.703
E01001090,5.416,41.265,6.408,3.324,5.695
E01001091,5.302,19.481,5.637,1.315,5.41
E01001092,4.15,42.146,4.988,2.525,4.444
E01001093,4.351,52.5,5.322,3.351,4.64
E01001094,3.836,32.943,4.192,1.046,4.038
E01001095,4.383,21.211,5.579,2.531,4.848
E01001096,3.974,15.443,4.579,1.179,4.357
E01001097,4.154,52.135,6.719,5.309,5.044
E01001098,3.86,11.168,4.398,0.705,4.226
E01001099,3.834,23.04,4.851,2.221,4.266
E01001100,4.25,7.547,4.532,0.282,4.491
E01001101,3.574,8.446,3.803,0.384,3.723
E01001102,3.575,18.005,4.25,1.517,3.836
E01001103,3.34,17.139,3.69,1.002,3.545
E01001104,3.306,9.127,3.639,0.419,3.556
E01001105,3.238,15.949,3.443,0.654,3.345
E01001106,3.226,16.544,3.58,1.236,3.366
E01001107,3.732,9.283,4.086,0.373,4.022
E01001108,3.706,10.949,3.987,0.517,3.87
E01001109,5.167,23.805,6.147,1.495,5.893
E01001110,6.457,35.84,8.614,4.388,7.248
E01001111,5.471,24.82,6.259,1.995,5.745
E01001112,5.124,16.864,5.715,1.252,5.41
E01001113,5.498,16.188,5.95,1.193,5.7
E01001114,5.544,29.681,6.524,2.778,5.809
E01001115,5.568,14.338,6.149,0.865,5.96
E01001116,5.728,33.889,7.545,4.137,6.236
E01001117,5.942,32.286,7.296,3.513,6.419
E01001118,5.936,44.464,7.657,3.524,6.84
E01001119,3.306,4.069,3.488,0.126,3.448
E01001120,3.557,16.88,3.932,1.063,3.764
E01001121,3.182,17.321,3.458,0.436,3.416
E01001122,3.853,20.054,4.32,1.228,4.079
E01001123,3.73,16.903,3.971,0.801,3.861
E01001124,3.708,17.496,3.949,0.675,3.872
E01001125,3.606,20.171,4.407,1.701,4.007
E01001126,3.604,10.141,3.849,0.348,3.786
E01001127,4.021,9.599,4.206,0.281,4.167
E01001128,4.005,4.554,4.131,0.09,4.11
